ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	celltype	dataset	status	TermID_revigo	Description_revigo
GO:0045017	glycerolipid biosynthetic process	41/1805	250/18870	4.3434974497804664e-4	0.0059687065666533	0.004627357846847687	PIK3C2B/MTMR7/PIK3R3/LPCAT2/CHKA/GPAT3/PLCG2/PIK3CA/PIP4K2A/SLC44A1/PLA2G4A/INPP4B/UVRAG/INPP5D/VAC14/SYNJ2/TTC7B/PIK3R1/LPGAT1/LCLAT1/PIK3CB/PIP5K1B/SLC44A2/PIGG/DGKH/FBXW7/ETNK1/AGPAT3/PIGN/LDLR/PIK3C2A/ABHD3/PTEN/EFR3A/LPIN2/MTMR3/SMG1/FAR1/ATM/PIKFYVE/PI4KA	41	Unknown	GSE171668_Lung	Down	GO:0006631	fatty acid metabolic process
GO:0006687	glycosphingolipid metabolic process	15/1805	63/18870	7.090708648849939e-4	0.0084781483411712991	0.006572852227723948	ST3GAL3/KIT/ST8SIA1/B4GALT5/ST8SIA6/GALC/FA2H/SUMF1/TM9SF2/CERK/ST3GAL1/LARGE1/ST8SIA4/ST6GALNAC3/UGCG	15	Unknown	GSE171668_Lung	Down	GO:0006631	fatty acid metabolic process
GO:0030148	sphingolipid biosynthetic process	21/1805	110/18870	0.001587119701859233	0.015895867273025374	0.012323585577021696	ST3GAL3/ACER3/P2RX1/ST8SIA1/B4GALT5/SPNS2/ST8SIA6/ELOVL5/FA2H/TM9SF2/PPM1L/PLPP1/ST3GAL1/ASAH1/LARGE1/SPTLC1/ST8SIA4/ST6GALNAC3/CERS6/CERS4/UGCG	21	Unknown	GSE171668_Lung	Down	GO:0006631	fatty acid metabolic process
GO:0008654	phospholipid biosynthetic process	39/1805	254/18870	0.002087827352032842	0.01962287003960851	0.015213018204439595	PIK3C2B/MTMR7/PIK3R3/LPCAT2/CHKA/GPAT3/PLCG2/PIK3CA/PIP4K2A/SLC44A1/PLA2G4A/INPP4B/UVRAG/INPP5D/VAC14/SYNJ2/TTC7B/PIK3R1/LPGAT1/LCLAT1/PIK3CB/PIP5K1B/SLC44A2/PIGG/DGKH/ETNK1/AGPAT3/PIGN/PIK3C2A/ABHD3/PTEN/EFR3A/MTMR3/SPTLC1/SMG1/FAR1/ATM/PIKFYVE/PI4KA	39	Unknown	GSE171668_Lung	Down	GO:0006631	fatty acid metabolic process
GO:0045600	positive regulation of fat cell differentiation	15/1805	71/18870	0.002566435502801555	0.02300271944473913	0.01783331332053273	PPARD/SOX13/ASXL2/HNRNPU/SYAP1/ZBTB16/WDFY2/CREB1/STK4/RREB1/MAPK14/KLF5/STK3/ID2/ZFP36	15	Unknown	GSE171668_Lung	Down	GO:0045598	regulation of fat cell differentiation
GO:0045598	regulation of fat cell differentiation	25/1805	146/18870	0.002940907604724415	0.025265663999699085	0.01958770585540425	GATA2/ALOX5/PPARD/TRIO/SOX13/ASXL2/SORT1/FOXO1/HNRNPU/SYAP1/ZBTB16/WDFY2/CREB1/STK4/RREB1/MAPK14/TGFB1/KLF5/STK3/SMAD3/FTO/ID2/ZFP36/RORA/ANKRD26	25	Unknown	GSE171668_Lung	Down	GO:0045598	regulation of fat cell differentiation
GO:0006665	sphingolipid metabolic process	26/1805	162/18870	0.00598635587130915	0.04222585697828978	0.03273643099160031	ST3GAL3/KIT/ACER3/P2RX1/CERT1/ST8SIA1/B4GALT5/SPNS2/ST8SIA6/GALC/ELOVL5/FA2H/SUMF1/TM9SF2/PPM1L/PLPP1/CERK/ST3GAL1/ASAH1/LARGE1/SPTLC1/ST8SIA4/ST6GALNAC3/CERS6/CERS4/UGCG	26	Unknown	GSE171668_Lung	Down	GO:0006631	fatty acid metabolic process
GO:0045332	phospholipid translocation	11/1290	52/18870	6.532457793735158e-4	0.012356821875719971	0.009888345311326424	ATP8B1/ANO6/XKR6/ABCC1/ATP9B/ATP8A1/ATP11C/PLSCR1/ABCA1/ATP11B/VMP1	11	C1_B_Memory_CXCR4	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0046474	glycerophospholipid biosynthetic process	27/1290	210/18870	0.001145888754247172	0.018543499151814264	0.014839132969434699	PIK3C2B/PLCG2/DGKH/INPP4A/PIP4K2A/PIK3CB/MTMR3/FAR1/PI4KA/PIK3C2A/PIK3CD/AGPAT3/PLSCR1/PIGU/TTC7A/LCLAT1/SMG1/PIP5K1A/PIGL/PTEN/PIK3CA/PIK3C3/PIKFYVE/UVRAG/ATM/DGKD/INPP5D	27	C1_B_Memory_CXCR4	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0034204	lipid translocation	11/1290	57/18870	0.0014582805398196759	0.021594537856781774	0.017280676966457242	ATP8B1/ANO6/XKR6/ABCC1/ATP9B/ATP8A1/ATP11C/PLSCR1/ABCA1/ATP11B/VMP1	11	C1_B_Memory_CXCR4	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0097035	regulation of membrane lipid distribution	11/1290	62/18870	0.0029389669845146654	0.03506648245320478	0.028061381060464186	ATP8B1/ANO6/XKR6/ABCC1/ATP9B/ATP8A1/ATP11C/PLSCR1/ABCA1/ATP11B/VMP1	11	C1_B_Memory_CXCR4	GSE171668_LymphNode	Up	GO:0097035	regulation of membrane lipid distribution
GO:0015914	phospholipid transport	15/1290	103/18870	0.00425662725565354	0.04537603712324485	0.036311434157342254	ATP8B1/ANO6/XKR6/PITPNC1/ABCC1/OSBPL10/ATP9B/ATP8A1/ATP11C/PLSCR1/ABCA1/ATP11B/PITPNB/VMP1/OSBPL8	15	C1_B_Memory_CXCR4	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0006650	glycerophospholipid metabolic process	33/1290	298/18870	0.0042629892799216805	0.04537603712324485	0.036311434157342254	PLCB1/PIK3C2B/PLCG2/DGKH/INPP4A/PIP4K2A/OSBPL10/PIK3CB/ENPP2/MTMR3/FAR1/PI4KA/PIK3C2A/PIK3CD/AGPAT3/PLSCR1/PIGU/TTC7A/PAFAH1B1/LCLAT1/SMG1/PIP5K1A/PIGL/PTEN/GPCPD1/PIK3CA/PIK3C3/PIKFYVE/UVRAG/OSBPL8/ATM/DGKD/INPP5D	33	C1_B_Memory_CXCR4	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0008654	phospholipid biosynthetic process	29/1290	254/18870	0.00462844612466547	0.04742372586019225	0.03795006369531719	PIK3C2B/PLCG2/DGKH/INPP4A/PIP4K2A/SGMS1/PIK3CB/MTMR3/FAR1/PI4KA/PIK3C2A/PIK3CD/AGPAT3/PLSCR1/PIGU/TTC7A/LCLAT1/SMG1/PIP5K1A/PIGL/PTEN/PIK3CA/SPTLC2/PIK3C3/PIKFYVE/UVRAG/ATM/DGKD/INPP5D	29	C1_B_Memory_CXCR4	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0046474	glycerophospholipid biosynthetic process	25/809	210/18870	3.9361145280072375e-6	5.149893846237983e-4	4.258514626574475e-4	PLCG2/ATM/PIK3CD/PIP4K2A/PI4KA/INPP4B/SMG1/ITPKB/INPP4A/MTM1/INPP5D/PIK3CB/PIK3CA/PIKFYVE/PIP5K1A/MTMR3/PIK3C3/LCLAT1/EFR3A/PIK3C2A/AGPAT3/SLC44A2/PGS1/SACM1L/PIGL	25	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0008654	phospholipid biosynthetic process	28/809	254/18870	4.798686946825972e-6	5.202217584523495e-4	4.301781810609478e-4	PLCG2/ATM/PIK3CD/PIP4K2A/PI4KA/INPP4B/SMG1/ITPKB/INPP4A/MTM1/INPP5D/PIK3CB/SERINC5/PIK3CA/SGMS1/PIKFYVE/PIP5K1A/MTMR3/PIK3C3/LCLAT1/SAMD8/EFR3A/PIK3C2A/AGPAT3/SLC44A2/PGS1/SACM1L/PIGL	28	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0045332	phospholipid translocation	11/809	52/18870	1.0136071530230826e-5	8.701189481092631e-4	7.195127468675326e-4	ATP10A/ATP11B/XKR6/ABCC1/ATP9B/ATP8A1/ABCA7/ATP11C/ANO6/ATP11A/ATP8B2	11	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0045017	glycerolipid biosynthetic process	27/809	250/18870	1.0309016663370418e-5	8.701189481092631e-4	7.195127468675326e-4	PLCG2/ATM/PIK3CD/PIP4K2A/PI4KA/INPP4B/SMG1/ITPKB/INPP4A/MTM1/INPP5D/PIK3CB/PIK3CA/PIKFYVE/PIP5K1A/MTMR3/PIK3C3/LCLAT1/EFR3A/PIK3C2A/AGPAT3/SLC44A2/FBXW7/PGS1/SACM1L/PIGL/SIRT1	27	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0034204	lipid translocation	11/809	57/18870	2.5464429999742206e-5	0.001525830580905135	0.0012617292784016883	ATP10A/ATP11B/XKR6/ABCC1/ATP9B/ATP8A1/ABCA7/ATP11C/ANO6/ATP11A/ATP8B2	11	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0097035	regulation of membrane lipid distribution	11/809	62/18870	5.7711026904013885e-5	0.002575288393221317	0.00212953967938423	ATP10A/ATP11B/XKR6/ABCC1/ATP9B/ATP8A1/ABCA7/ATP11C/ANO6/ATP11A/ATP8B2	11	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0097035	regulation of membrane lipid distribution
GO:0046486	glycerolipid metabolic process	34/809	390/18870	7.463067725132584e-5	0.0030000298690119743	0.0024807639650049245	PLCG2/ATM/PIK3CD/PIP4K2A/PI4KA/INPP4B/PLCB1/SMG1/ITPKB/INPP4A/MTM1/INPP5D/PIK3CB/SERINC5/LMF1/PIK3CA/TBL1XR1/PIKFYVE/PIP5K1A/MTMR3/PIK3C3/CPT1A/PAFAH1B1/LCLAT1/EFR3A/PIK3C2A/AGPAT3/SORL1/SLC44A2/FBXW7/PGS1/SACM1L/PIGL/SIRT1	34	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0006650	glycerophospholipid metabolic process	28/809	298/18870	8.917698334612229e-5	0.0034980390886737004	0.0028925743070079227	PLCG2/ATM/PIK3CD/PIP4K2A/PI4KA/INPP4B/PLCB1/SMG1/ITPKB/INPP4A/MTM1/INPP5D/PIK3CB/SERINC5/PIK3CA/PIKFYVE/PIP5K1A/MTMR3/PIK3C3/PAFAH1B1/LCLAT1/EFR3A/PIK3C2A/AGPAT3/SLC44A2/PGS1/SACM1L/PIGL	28	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0006644	phospholipid metabolic process	30/809	375/18870	8.162721173512711e-4	0.017337762352823506	0.014336822617325705	PLCG2/ATM/PIK3CD/PIP4K2A/PI4KA/INPP4B/PLCB1/SMG1/ITPKB/INPP4A/MTM1/INPP5D/PIK3CB/SERINC5/PIK3CA/SGMS1/PIKFYVE/PIP5K1A/MTMR3/PIK3C3/PAFAH1B1/LCLAT1/SAMD8/EFR3A/PIK3C2A/AGPAT3/SLC44A2/PGS1/SACM1L/PIGL	30	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0019216	regulation of lipid metabolic process	28/809	342/18870	8.445497756307429e-4	0.01755508593447835	0.014516530331466795	PLCG2/PDE3B/OGT/RNF213/AMBRA1/ZBTB20/WASHC1/UBR4/KAT2B/RPTOR/NCOA2/PRKAG2/PIBF1/IGF1R/STAT5B/TBL1XR1/ABCA7/MTMR3/SREBF2/CPT1A/PDK3/SAMD8/DCAF5/ABCD2/SORL1/FBXW7/TTC39B/SIRT1	28	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0019216	regulation of lipid metabolic process
GO:0015914	phospholipid transport	12/809	103/18870	0.0015164533133641821	0.02534717840619719	0.020959913584245038	PITPNC1/ATP10A/ATP11B/XKR6/ABCC1/ATP9B/ATP8A1/ABCA7/ATP11C/ANO6/ATP11A/ATP8B2	12	C6_CD4_Tm_IL7R	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0046474	glycerophospholipid biosynthetic process	26/1129	210/18870	3.4845333623367884e-4	0.007421494040267305	0.005991445097973825	PLCG2/PIP4K2A/ATM/INPP5D/INPP4A/DGKD/SMG1/PIK3CD/SACM1L/MTMR3/ITPKB/PI4KA/AGPAT4/ETNK1/PIP5K1A/LPCAT1/PIK3C2A/AGPAT3/INPP4B/PIK3CB/PITPNM2/LPIN1/PIK3C3/ABHD3/SLC44A2/PTEN	26	C8_CD8_Tn_GZMK	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0006650	glycerophospholipid metabolic process	33/1129	298/18870	4.8726319111001105e-4	0.009201379175449447	0.007428363865311329	PLCG2/PIP4K2A/ATM/PLCB1/INPP5D/INPP4A/DGKD/SMG1/PIK3CD/OSBPL5/SACM1L/MTMR3/ITPKB/PI4KA/AGPAT4/LIPC/ETNK1/PIP5K1A/LPCAT1/PIK3C2A/AGPAT3/INPP4B/PIK3CB/PITPNM2/INPP5B/LPIN1/GPCPD1/PIK3C3/ABHD3/OSBPL8/PAFAH1B1/SLC44A2/PTEN	33	C8_CD8_Tn_GZMK	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0046486	glycerolipid metabolic process	40/1129	390/18870	6.288820352978036e-4	0.01126018613709491	0.009090458965178955	PLCG2/PIP4K2A/ATM/PLCB1/INPP5D/INPP4A/TBL1XR1/DGKD/SMG1/PIK3CD/FBXW7/SORL1/OSBPL5/SACM1L/LPIN2/MTMR3/ITPKB/GK5/ABHD2/PI4KA/AGPAT4/LIPC/ETNK1/PIP5K1A/LPCAT1/PIK3C2A/AGPAT3/INPP4B/PIK3CB/PITPNM2/AGK/INPP5B/LPIN1/GPCPD1/PIK3C3/ABHD3/OSBPL8/PAFAH1B1/SLC44A2/PTEN	40	C8_CD8_Tn_GZMK	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0008654	phospholipid biosynthetic process	29/1129	254/18870	6.388421620447832e-4	0.011399879391623461	0.0092032347028571	PLCG2/PIP4K2A/ATM/INPP5D/INPP4A/SGMS1/DGKD/SMG1/PIK3CD/SPTLC2/SACM1L/MTMR3/ITPKB/PI4KA/AGPAT4/ETNK1/PIP5K1A/LPCAT1/PIK3C2A/AGPAT3/INPP4B/SPTLC1/PIK3CB/PITPNM2/LPIN1/PIK3C3/ABHD3/SLC44A2/PTEN	29	C8_CD8_Tn_GZMK	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0045017	glycerolipid biosynthetic process	28/1129	250/18870	0.0010574629649428085	0.016050343048356078	0.012957599730742037	PLCG2/PIP4K2A/ATM/INPP5D/INPP4A/DGKD/SMG1/PIK3CD/FBXW7/SACM1L/LPIN2/MTMR3/ITPKB/PI4KA/AGPAT4/ETNK1/PIP5K1A/LPCAT1/PIK3C2A/AGPAT3/INPP4B/PIK3CB/PITPNM2/LPIN1/PIK3C3/ABHD3/SLC44A2/PTEN	28	C8_CD8_Tn_GZMK	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0006644	phospholipid metabolic process	36/1129	375/18870	0.003531430539877394	0.03711501142027407	0.029963313590053657	PLCG2/PIP4K2A/ATM/PLCB1/INPP5D/INPP4A/SGMS1/DGKD/SMG1/PIK3CD/SPTLC2/OSBPL5/SACM1L/MTMR3/ITPKB/PI4KA/AGPAT4/LIPC/ETNK1/PIP5K1A/LPCAT1/PIK3C2A/AGPAT3/INPP4B/SPTLC1/PIK3CB/PITPNM2/INPP5B/LPIN1/GPCPD1/PIK3C3/ABHD3/OSBPL8/PAFAH1B1/SLC44A2/PTEN	36	C8_CD8_Tn_GZMK	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	3/468	15/18870	0.005522596193564189	0.048944335933483574	0.04048618162355987	CD74/FABP5/ANXA1	3	C8_CD8_Tn_GZMK	GSE171668_LymphNode	Down	GO:0050994	regulation of lipid catabolic process
GO:0046474	glycerophospholipid biosynthetic process	20/874	210/18870	0.0018500573208174546	0.030798228260395966	0.026162264287204084	PLCG2/INPP4A/SMG1/SELENOI/PIK3CB/PIP5K1A/DGKH/PIP4K2A/PI4KA/DGKD/AGPAT3/PTEN/MTMR3/TTC7A/EFR3A/SLC44A1/ETNK1/FAR1/LPIN1/ABHD3	20	C4_B_pDC_IRF4	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0045332	phospholipid translocation	8/874	52/18870	0.002525613509740958	0.03779540751239539	0.03210617934971932	XKR6/ATP8A1/ABCC1/VMP1/ATP9B/ATP11B/ATP11C/ANO6	8	C4_B_pDC_IRF4	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0045332	phospholipid translocation	11/1017	52/18870	8.306967380031216e-5	0.0023585362080652166	0.0018715435667485277	ABCC1/ATP8A1/XKR6/ATP10A/ATP9B/ATP11B/ABCA7/ATP11A/ATP11C/ANO6/ABCA1	11	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0034204	lipid translocation	11/1017	57/18870	1.982921125189163e-4	0.004549210563547817	0.0036098855446347828	ABCC1/ATP8A1/XKR6/ATP10A/ATP9B/ATP11B/ABCA7/ATP11A/ATP11C/ANO6/ABCA1	11	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0097035	regulation of membrane lipid distribution	11/1017	62/18870	4.271101353258363e-4	0.007838996376569545	0.0062203934746326685	ABCC1/ATP8A1/XKR6/ATP10A/ATP9B/ATP11B/ABCA7/ATP11A/ATP11C/ANO6/ABCA1	11	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0097035	regulation of membrane lipid distribution
GO:0010878	cholesterol storage	6/1017	25/18870	0.001766077903800353	0.02181700564334138	0.017312211030674513	TTC39B/PPARD/SOAT1/NPC1/SREBF2/ABCA1	6	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0006650	glycerophospholipid metabolic process	28/1017	298/18870	0.003099004329223965	0.03217329949067062	0.02553012816887537	PLCG2/ATM/INPP4B/PIP4K2A/SERINC5/PIK3CD/SMG1/PI4KA/PAFAH1B1/ITPKB/INPP4A/OSBPL8/INPP5D/PIK3CB/MTMR3/DGKA/AGPAT3/PTEN/PIK3CA/PIKFYVE/PLCB1/GPCPD1/SACM1L/EFR3A/PIP5K1A/MTM1/INPP5A/LPGAT1	28	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0019216	regulation of lipid metabolic process	31/1017	342/18870	0.0033251686731813777	0.03392626763525129	0.02692114190124302	PLCG2/PDE3B/ZBTB20/OGT/RNF213/NCOA2/FBXW7/RPTOR/SORL1/AMBRA1/TBL1XR1/CRTC3/STAT5B/PIBF1/IGF1R/WASHC1/PRKCE/KAT2B/UBR4/MTMR3/PRKAG2/TTC39B/ABCA7/RORA/DCAF5/PPARD/NFKB1/SREBF2/ELOVL5/ABCD2/LPGAT1	31	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0019216	regulation of lipid metabolic process
GO:0015914	phospholipid transport	13/1017	103/18870	0.00355746470971241	0.03536133683406591	0.028059896743206508	PITPNC1/ABCC1/ATP8A1/XKR6/ATP10A/OSBPL8/ATP9B/ATP11B/ABCA7/ATP11A/ATP11C/ANO6/ABCA1	13	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0045017	glycerolipid biosynthetic process	24/1017	250/18870	0.004511880732568034	0.041110913270686396	0.03262229555425264	PLCG2/ATM/INPP4B/PIP4K2A/PIK3CD/SMG1/FBXW7/PI4KA/ITPKB/INPP4A/INPP5D/PIK3CB/MTMR3/DGKA/AGPAT3/PTEN/PIK3CA/PIKFYVE/SACM1L/EFR3A/PIP5K1A/MTM1/LPIN2/LPGAT1	24	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0019915	lipid storage	12/1017	94/18870	0.004554505021395162	0.04142584301761016	0.03287219832861641	RNF213/FBXW7/FTO/OSBPL8/STAT5B/TTC39B/PPARD/NFKB1/SOAT1/NPC1/SREBF2/ABCA1	12	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0046474	glycerophospholipid biosynthetic process	21/1017	210/18870	0.004780079689519421	0.04279587025163816	0.033959341128183086	PLCG2/ATM/INPP4B/PIP4K2A/PIK3CD/SMG1/PI4KA/ITPKB/INPP4A/INPP5D/PIK3CB/MTMR3/DGKA/AGPAT3/PTEN/PIK3CA/PIKFYVE/SACM1L/EFR3A/PIP5K1A/MTM1	21	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0046839	phospholipid dephosphorylation	7/1017	40/18870	0.005061436213808428	0.044538905312947796	0.035342472769094906	INPP4B/INPP5D/MTMR3/PTEN/SACM1L/MTM1/INPP5A	7	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0008654	phospholipid biosynthetic process	24/1017	254/18870	0.005492137028245636	0.04686782309350388	0.0371905135474307	PLCG2/ATM/INPP4B/PIP4K2A/SERINC5/PIK3CD/SMG1/PI4KA/ITPKB/INPP4A/INPP5D/SGMS1/PIK3CB/MTMR3/DGKA/AGPAT3/PTEN/PIK3CA/PIKFYVE/SACM1L/EFR3A/PIP5K1A/MTM1/LPGAT1	24	C7_CD8_Tex_TCF7	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0034204	lipid translocation	12/1042	57/18870	5.3025367177256625e-5	0.0016086416623890994	0.001289288762516772	XKR6/ABCC1/ATP9B/ABCA1/ATP8A1/ATP11B/ATP11C/ABCG1/ATP8B1/ANO6/ABCA7/VMP1	12	C2_B_Follicular_CD22	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0046474	glycerophospholipid biosynthetic process	26/1042	210/18870	9.880772167087108e-5	0.002552369760785175	0.002045664816041536	PLCG2/ATM/INPP5D/PIP4K2A/SMG1/PIK3CD/PIKFYVE/PI4KA/UVRAG/TTC7A/PTEN/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/LCLAT1/ITPKB	26	C2_B_Follicular_CD22	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0045332	phospholipid translocation	11/1042	52/18870	1.0319008619908912e-4	0.002588682066282918	0.0020747682817256127	XKR6/ABCC1/ATP9B/ABCA1/ATP8A1/ATP11B/ATP11C/ATP8B1/ANO6/ABCA7/VMP1	11	C2_B_Follicular_CD22	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0097035	regulation of membrane lipid distribution	12/1042	62/18870	1.2554079079306134e-4	0.003061083394197169	0.0024533869248442334	XKR6/ABCC1/ATP9B/ABCA1/ATP8A1/ATP11B/ATP11C/ABCG1/ATP8B1/ANO6/ABCA7/VMP1	12	C2_B_Follicular_CD22	GSE171668_LymphNode	Up	GO:0097035	regulation of membrane lipid distribution
GO:0008654	phospholipid biosynthetic process	29/1042	254/18870	1.7170819935545745e-4	0.0038556067265146372	0.0030901788393299817	PLCG2/ATM/INPP5D/PIP4K2A/SMG1/PIK3CD/PIKFYVE/SGMS1/PI4KA/UVRAG/TTC7A/PTEN/SPTLC2/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/SAMD8/LCLAT1/ITPKB	29	C2_B_Follicular_CD22	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0006650	glycerophospholipid metabolic process	31/1042	298/18870	5.418150524397118e-4	0.009209091021597449	0.007380871604124721	PLCG2/ATM/OSBPL10/INPP5D/PIP4K2A/SMG1/PIK3CD/PAFAH1B1/PIKFYVE/PI4KA/UVRAG/TTC7A/GPCPD1/PTEN/INPP5A/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/OSBPL8/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/LCLAT1/ITPKB	31	C2_B_Follicular_CD22	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0045017	glycerolipid biosynthetic process	27/1042	250/18870	6.807262536297431e-4	0.010731207224894257	0.008600812229832944	PLCG2/ATM/INPP5D/PIP4K2A/SMG1/PIK3CD/FBXW7/PIKFYVE/PI4KA/UVRAG/TTC7A/PTEN/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/LCLAT1/ITPKB	27	C2_B_Follicular_CD22	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0015914	phospholipid transport	14/1042	103/18870	0.001564310661547988	0.020254523652499756	0.01623352816594007	OSBPL10/XKR6/ABCC1/ATP9B/ABCA1/ATP8A1/ATP11B/ATP11C/OSBPL8/ABCG1/ATP8B1/ANO6/ABCA7/VMP1	14	C2_B_Follicular_CD22	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0006644	phospholipid metabolic process	35/1042	375/18870	0.0017282000107947388	0.021845274532095473	0.017508477883443004	PLCG2/ATM/OSBPL10/INPP5D/PIP4K2A/SMG1/PIK3CD/PAFAH1B1/PIKFYVE/SGMS1/PI4KA/UVRAG/TTC7A/GPCPD1/PTEN/SGPP1/SPTLC2/INPP5A/EFR3A/MTMR3/PIK3C2B/PIK3CB/PIP5K1A/MTM1/OSBPL8/PIK3CA/DGKD/PIGL/AGPAT3/FIG4/PIP5K1B/PIK3C2A/SAMD8/LCLAT1/ITPKB	35	C2_B_Follicular_CD22	GSE171668_LymphNode	Up	GO:0006631	fatty acid metabolic process
GO:0045332	phospholipid translocation	7/410	52/18870	1.250348762910123e-4	0.004254285832149567	0.003323023462975577	ATP10A/ATP11B/ATP8A1/XKR6/ABCC1/ATP9B/VMP1	7	C9_CD4_Treg_CD52	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0034204	lipid translocation	7/410	57/18870	2.2512932803082117e-4	0.0066680391618913004	0.005208406642439672	ATP10A/ATP11B/ATP8A1/XKR6/ABCC1/ATP9B/VMP1	7	C9_CD4_Treg_CD52	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
GO:0097035	regulation of membrane lipid distribution	7/410	62/18870	3.816033937813244e-4	0.010135878530307823	0.007917136624800992	ATP10A/ATP11B/ATP8A1/XKR6/ABCC1/ATP9B/VMP1	7	C9_CD4_Treg_CD52	GSE171668_LymphNode	Up	GO:0097035	regulation of membrane lipid distribution
GO:0015914	phospholipid transport	8/410	103/18870	0.001828896607856415	0.029071688550366254	0.02270790138996687	PITPNC1/ATP10A/ATP11B/ATP8A1/XKR6/ABCC1/ATP9B/VMP1	8	C9_CD4_Treg_CD52	GSE171668_LymphNode	Up	GO:0033700	phospholipid efflux
